lat, lon, elevation
16.115954,108.231232,3.517617702484131
16.115956,108.231234,3.509191274642944
16.115958,108.231236,3.474248170852661
16.11596,108.231238,3.435218572616577
16.115962,108.23124,3.396824598312378
16.115964,108.231242,3.359066009521484
16.115966,108.231244,3.321942806243896
16.115968,108.231246,3.285455226898193
16.11597,108.231248,3.249603033065796
16.115972,108.23125,3.214386463165283
16.115974,108.231252,3.179805278778076
16.115976,108.231254,3.147065877914429
16.115978,108.231256,3.120128393173218
16.11598,108.231258,3.093755006790161
16.115982,108.23126,3.06794548034668
16.115984,108.231262,3.042699813842773
16.115986,108.231264,3.018018245697021
16.115988,108.231266,2.993900537490845
16.11599,108.231268,2.970346927642822
16.115992,108.23127,2.947357177734375
16.115994,108.231272,2.924931526184082
16.115996,108.231274,2.903069496154785
16.115998,108.231276,2.881771802902222
16.116,108.231278,2.862751960754395
16.116002,108.23128,2.846684217453003
16.116004,108.231282,2.83074426651001
16.116006,108.231284,2.814931869506836
16.116008,108.231286,2.799247264862061
16.11601,108.231288,2.783690214157104
16.116012,108.23129,2.768261194229126
16.116014,108.231292,2.752959489822388
16.116016,108.231294,2.737785577774048
16.116018,108.231296,2.722739458084106
16.11602,108.231298,2.717822313308716
16.116022,108.2313,2.716691017150879
16.116024,108.231302,2.71564769744873
16.116026,108.231304,2.71469259262085
16.116028,108.231306,2.713825464248657
16.11603,108.231308,2.713046312332153
16.116032,108.23131,2.712355136871338
16.116034,108.231312,2.71175217628479
16.116036,108.231314,2.711236953735352
16.116038,108.231316,2.710809946060181
16.11604,108.231318,2.710470914840698
16.116042,108.23132,2.710220098495483
16.116044,108.231322,2.71068000793457
16.116046,108.231324,2.711128234863281
16.116048,108.231326,2.711513519287109
16.11605,108.231328,2.711836099624634
16.116052,108.23133,2.712095737457275
16.116054,108.231332,2.712292432785034
16.116056,108.231334,2.71242618560791
16.116058,108.231336,2.712497234344482
16.11606,108.231338,2.712505340576172
16.116062,108.23134,2.712585210800171
16.116064,108.231342,2.712995767593384
16.116066,108.231344,2.713396787643433
16.116068,108.231346,2.713788509368896
16.11607,108.231348,2.714171171188354
16.116072,108.23135,2.714544296264648
16.116074,108.231352,2.714908123016357
16.116076,108.231354,2.715262651443481
16.116078,108.231356,2.7156081199646
16.11608,108.231358,2.715944051742554
16.116082,108.23136,2.716270685195923
16.116084,108.231362,2.716588020324707
16.116086,108.231364,2.717479228973389
16.116088,108.231366,2.718989610671997
16.11609,108.231368,2.720464468002319
16.116092,108.23137,2.721904039382935
16.116094,108.231372,2.723308324813843
16.116096,108.231374,2.724677085876465
16.116098,108.231376,2.72601056098938
16.1161,108.231378,2.727308511734009
16.116102,108.23138,2.728571176528931
16.116104,108.231382,2.729798316955566
16.116106,108.231384,2.731497764587402
16.116108,108.231386,2.733291625976562
16.11611,108.231388,2.735066175460815
16.116112,108.23139,2.73682165145874
16.116114,108.231392,2.738557577133179
16.116116,108.231394,2.740274429321289
16.116118,108.231396,2.741971969604492
16.11612,108.231398,2.743650197982788
16.116122,108.2314,2.745309114456177
16.116124,108.231402,2.746948719024658
16.116126,108.231404,2.748569011688232
16.116128,108.231406,2.75016188621521
16.11613,108.231408,2.751217126846313
16.116132,108.23141,2.752234220504761
16.116134,108.231412,2.753213405609131
16.116136,108.231414,2.754154443740845
16.116138,108.231416,2.755057334899902
16.11614,108.231418,2.755922079086304
16.116142,108.23142,2.756748676300049
16.116144,108.231422,2.757537126541138
16.116146,108.231424,2.75828742980957
16.116148,108.231426,2.760584592819214
16.11615,108.231428,2.765931367874146
16.116152,108.23143,2.771589517593384
16.116154,108.231432,2.77755880355835
16.116156,108.231434,2.783839464187622
16.116158,108.231436,2.790431499481201
16.11616,108.231438,2.797334671020508
16.116162,108.23144,2.804549217224121
16.116164,108.231442,2.812074899673462
16.116166,108.231444,2.819911956787109
16.116168,108.231446,2.828060388565063
16.11617,108.231448,2.836520195007324
16.116172,108.23145,2.843730688095093
16.116174,108.231452,2.850072622299194
16.116176,108.231454,2.856795310974121
16.116178,108.231456,2.863898992538452
16.11618,108.231458,2.871383666992188
16.116182,108.23146,2.879249095916748
16.116184,108.231462,2.887495279312134
16.116186,108.231464,2.896122455596924
16.116188,108.231466,2.905130386352539
16.11619,108.231468,2.914519071578979
16.116192,108.23147,2.925013303756714
16.116194,108.231472,2.935991287231445
16.116196,108.231474,2.947373867034912
16.116198,108.231476,2.959161043167114
16.1162,108.231478,2.971352815628052
16.116202,108.23148,2.983948945999146
16.116204,108.231482,2.996949434280396
16.116206,108.231484,3.01035475730896
16.116208,108.231486,3.024164438247681
16.11621,108.231488,3.038378477096558
16.116212,108.23149,3.05299711227417
16.116214,108.231492,3.067722797393799
16.116216,108.231494,3.079914808273315
16.116218,108.231496,3.091995239257812
16.11622,108.231498,3.103964328765869
16.116222,108.2315,3.115822076797485
16.116224,108.231502,3.127568483352661
16.116226,108.231504,3.139203548431396
16.116228,108.231506,3.150727272033691
16.11623,108.231508,3.162139415740967
16.116232,108.23151,3.173440456390381
16.116234,108.231512,3.184587955474854
16.116236,108.231514,3.195872783660889
16.116238,108.231516,3.207465648651123
16.11624,108.231518,3.219366073608398
16.116242,108.23152,3.231574535369873
16.116244,108.231522,3.244090795516968
16.116246,108.231524,3.256914615631104
16.116248,108.231526,3.270046472549438
16.11625,108.231528,3.283486127853394
16.116252,108.23153,3.297233581542969
16.116254,108.231532,3.311288833618164
16.116256,108.231534,3.325651884078979
16.116258,108.231536,3.336475849151611
16.11626,108.231538,3.345490217208862
16.116262,108.23154,3.354833841323853
16.116264,108.231542,3.364506959915161
16.116266,108.231544,3.374509334564209
16.116268,108.231546,3.384841203689575
16.11627,108.231548,3.395502328872681
16.116272,108.23155,3.406492710113525
16.116274,108.231552,3.417812347412109
16.116276,108.231554,3.429461479187012
16.116278,108.231556,3.433704614639282
16.11628,108.231558,3.438247680664062
16.116282,108.23156,3.443214416503906
16.116284,108.231562,3.448604822158813
16.116286,108.231564,3.454419136047363
16.116288,108.231566,3.460657358169556
16.11629,108.231568,3.467319250106812
16.116292,108.23157,3.474404811859131
16.116294,108.231572,3.481914281845093
16.116296,108.231574,3.489847660064697
16.116298,108.231576,3.498204708099365
16.1163,108.231578,3.507619619369507
16.116302,108.23158,3.52006196975708
16.116304,108.231582,3.532622098922729
16.116306,108.231584,3.545299768447876
16.116308,108.231586,3.558095216751099
16.11631,108.231588,3.571008205413818
16.116312,108.23159,3.584038972854614
16.116314,108.231592,3.597187280654907
16.116316,108.231594,3.610453367233276
16.116318,108.231596,3.623837232589722
16.11632,108.231598,3.633187770843506
16.116322,108.2316,3.639168262481689
16.116324,108.231602,3.645585298538208
16.116326,108.231604,3.652438640594482
16.116328,108.231606,3.659728527069092
16.11633,108.231608,3.667454719543457
16.116332,108.23161,3.675617218017578
16.116334,108.231612,3.684216022491455
16.116336,108.231614,3.693251371383667
16.116338,108.231616,3.702723026275635
16.11634,108.231618,3.712631225585938
16.116342,108.23162,3.722975492477417
16.116344,108.231622,3.733613014221191
16.116346,108.231624,3.744552850723267
16.116348,108.231626,3.755836009979248
16.11635,108.231628,3.767462015151978
16.116352,108.23163,3.779431343078613
16.116354,108.231632,3.791743755340576
16.116356,108.231634,3.804399251937866
16.116358,108.231636,3.817398071289062
16.11636,108.231638,3.830739974975586
16.116362,108.23164,3.843246698379517
16.116364,108.231642,3.840045690536499
16.116366,108.231644,3.836921215057373
16.116368,108.231646,3.833873510360718
16.11637,108.231648,3.830902338027954
16.116372,108.23165,3.828007698059082
16.116374,108.231652,3.825189590454102
16.116376,108.231654,3.822448015213013
16.116378,108.231656,3.819783210754395
16.11638,108.231658,3.817194700241089
16.116382,108.23166,3.814682960510254
16.116384,108.231662,3.812247753143311
16.116386,108.231664,3.807036876678467
16.116388,108.231666,3.794222354888916
16.11639,108.231668,3.781531572341919
16.116392,108.23167,3.768964767456055
16.116394,108.231672,3.756521701812744
16.116396,108.231674,3.744202375411987
16.116398,108.231676,3.732007026672363
16.1164,108.231678,3.719935417175293
16.116402,108.23168,3.707987546920776
16.116404,108.231682,3.696163415908813
16.116406,108.231684,3.680681943893433
16.116408,108.231686,3.663086891174316
16.11641,108.231688,3.645823240280151
16.116412,108.23169,3.628890752792358
16.116414,108.231692,3.612289190292358
16.116416,108.231694,3.59601902961731
16.116418,108.231696,3.580080032348633
16.11642,108.231698,3.564471960067749
16.116422,108.2317,3.549195289611816
16.116424,108.231702,3.534249782562256
16.116426,108.231704,3.519635438919067
16.116428,108.231706,3.505352258682251
16.11643,108.231708,3.491365194320679
16.116432,108.23171,3.477678537368774
16.116434,108.231712,3.464298248291016
16.116436,108.231714,3.451224327087402
16.116438,108.231716,3.438456773757935
16.11644,108.231718,3.425995349884033
16.116442,108.23172,3.413840293884277
16.116444,108.231722,3.401991605758667
16.116446,108.231724,3.390449285507202
16.116448,108.231726,3.380263090133667
16.11645,108.231728,3.376215219497681
16.116452,108.23173,3.372557878494263
16.116454,108.231732,3.369291067123413
16.116456,108.231734,3.366414546966553
16.116458,108.231736,3.36392879486084
16.11646,108.231738,3.361833333969116
16.116462,108.23174,3.36012864112854
16.116464,108.231742,3.358814239501953
16.116466,108.231744,3.357890367507935
16.116468,108.231746,3.357357025146484
16.11647,108.231748,3.357214212417603
16.116472,108.23175,3.35767936706543
16.116474,108.231752,3.359043121337891
16.116476,108.231754,3.360962390899658
16.116478,108.231756,3.363437652587891
16.11648,108.231758,3.36646842956543
16.116482,108.23176,3.370055198669434
16.116484,108.231762,3.374197483062744
16.116486,108.231764,3.37889575958252
16.116488,108.231766,3.384149551391602
16.11649,108.231768,3.389959096908569
16.116492,108.23177,3.398173809051514
16.116494,108.231772,3.407837867736816
16.116496,108.231774,3.418159008026123
16.116498,108.231776,3.429136991500854
16.1165,108.231778,3.44077205657959
16.116502,108.23178,3.453063726425171
16.116504,108.231782,3.466012716293335
16.116506,108.231784,3.479618310928345
16.116508,108.231786,3.493880987167358
16.11651,108.231788,3.508800745010376
16.116512,108.23179,3.524377107620239
16.116514,108.231792,3.540610551834106
16.116516,108.231794,3.566436529159546
16.116518,108.231796,3.593504190444946
16.11652,108.231798,3.620764017105103
16.116522,108.2318,3.648216009140015
16.116524,108.231802,3.675860404968262
16.116526,108.231804,3.703696966171265
16.116528,108.231806,3.731725931167603
16.11653,108.231808,3.759947061538696
16.116532,108.23181,3.788360357284546
16.116534,108.231812,3.818490982055664
16.116536,108.231814,3.853437662124634
16.116538,108.231816,3.888171672821045
16.11654,108.231818,3.922692537307739
16.116542,108.23182,3.957000732421875
16.116544,108.231822,3.991096019744873
16.116546,108.231824,4.024978160858154
16.116548,108.231826,4.058647632598877
16.11655,108.231828,4.092104434967041
16.116552,108.23183,4.125348091125488
16.116554,108.231832,4.158379077911377
16.116556,108.231834,4.191196918487549
16.116558,108.231836,4.223945140838623
16.11656,108.231838,4.256221771240234
16.116562,108.23184,4.287672996520996
16.116564,108.231842,4.31829833984375
16.116566,108.231844,4.348098278045654
16.116568,108.231846,4.377072334289551
16.11657,108.231848,4.405220508575439
16.116572,108.23185,4.43254280090332
16.116574,108.231852,4.459039688110352
16.116576,108.231854,4.484711170196533
16.116578,108.231856,4.508035182952881
16.11658,108.231858,4.530221939086914
16.116582,108.23186,4.551714420318604
16.116584,108.231862,4.572511196136475
16.116586,108.231864,4.592613697052002
16.116588,108.231866,4.612020492553711
16.11659,108.231868,4.630732536315918
16.116592,108.23187,4.648749828338623
16.116594,108.231872,4.666071891784668
16.116596,108.231874,4.682699203491211
16.116598,108.231876,4.698630809783936
16.1166,108.231878,4.713868141174316
16.116602,108.23188,4.716891765594482
16.116604,108.231882,4.719601154327393
16.116606,108.231884,4.722216129302979
16.116608,108.231886,4.724736213684082
16.11661,108.231888,4.72716236114502
16.116612,108.23189,4.729494094848633
16.116614,108.231892,4.731731414794922
16.116616,108.231894,4.733874320983887
16.116618,108.231896,4.735923290252686
16.11662,108.231898,4.737650394439697
16.116622,108.2319,4.738838195800781
16.116624,108.231902,4.739978313446045
16.116626,108.231904,4.74107027053833
16.116628,108.231906,4.742114543914795
16.11663,108.231908,4.743110656738281
16.116632,108.23191,4.744059085845947
16.116634,108.231912,4.744959354400635
16.116636,108.231914,4.745811462402344
16.116638,108.231916,4.746615886688232
16.11664,108.231918,4.747372627258301
16.116642,108.23192,4.748080730438232
16.116644,108.231922,4.748674392700195
16.116646,108.231924,4.749206066131592
16.116648,108.231926,4.749751091003418
16.11665,108.231928,4.750309467315674
16.116652,108.23193,4.750880718231201
16.116654,108.231932,4.751465797424316
16.116656,108.231934,4.752064228057861
16.116658,108.231936,4.752676010131836
16.11666,108.231938,4.75330114364624
16.116662,108.23194,4.753940105438232
16.116664,108.231942,4.754511833190918
16.116666,108.231944,4.755084037780762
16.116668,108.231946,4.755669593811035
16.11667,108.231948,4.756268501281738
16.116672,108.23195,4.756880283355713
16.116674,108.231952,4.757505893707275
16.116676,108.231954,4.758144378662109
16.116678,108.231956,4.758795738220215
16.11668,108.231958,4.759460926055908
16.116682,108.23196,4.760138988494873
16.116684,108.231962,4.760830402374268
16.116686,108.231964,4.761654853820801
16.116688,108.231966,4.764217376708984
16.11669,108.231968,4.766860008239746
16.116692,108.23197,4.769582748413086
16.116694,108.231972,4.772385597229004
16.116696,108.231974,4.7752685546875
16.116698,108.231976,4.778232097625732
16.1167,108.231978,4.781275749206543
16.116702,108.23198,4.784399509429932
16.116704,108.231982,4.787603378295898
16.116706,108.231984,4.791136264801025
16.116708,108.231986,4.795146465301514
16.11671,108.231988,4.799286842346191
16.116712,108.23199,4.803557395935059
16.116714,108.231992,4.807958602905273
16.116716,108.231994,4.812489986419678
16.116718,108.231996,4.817151546478271
16.11672,108.231998,4.821943759918213
16.116722,108.232,4.826866149902344
16.116724,108.232002,4.831919193267822
16.116726,108.232004,4.83710241317749
16.116728,108.232006,4.842415809631348
16.11673,108.232008,4.860940933227539
16.116732,108.23201,4.888541698455811
16.116734,108.232012,4.916937828063965
16.116736,108.232014,4.94612979888916
16.116738,108.232016,4.97611665725708
16.11674,108.232018,5.006898880004883
16.116742,108.23202,5.038476943969727
16.116744,108.232022,5.070849895477295
16.116746,108.232024,5.104018688201904
16.116748,108.232026,5.137982845306396
16.11675,108.232028,5.181177139282227
16.116752,108.23203,5.226020336151123
16.116754,108.232032,5.272078037261963
16.116756,108.232034,5.319350242614746
16.116758,108.232036,5.367836475372314
16.11676,108.232038,5.417537212371826
16.116762,108.23204,5.468452453613281
16.116764,108.232042,5.520581722259521
16.116766,108.232044,5.573925971984863
16.116768,108.232046,5.62848424911499
16.11677,108.232048,5.684257030487061
16.116772,108.23205,5.745327472686768
16.116774,108.232052,5.83103609085083
16.116776,108.232054,5.918766498565674
16.116778,108.232056,6.008518218994141
16.11678,108.232058,6.100291728973389
16.116782,108.23206,6.194087028503418
16.116784,108.232062,6.289904117584229
16.116786,108.232064,6.38774299621582
16.116788,108.232066,6.487603187561035
16.11679,108.232068,6.589485168457031
16.116792,108.23207,6.700484752655029
16.116794,108.232072,6.820834636688232
16.116796,108.232074,6.943219184875488
16.116798,108.232076,7.067638397216797
16.1168,108.232078,7.194092750549316
16.116802,108.23208,7.32258129119873
16.116804,108.232082,7.453104496002197
16.116806,108.232084,7.585662841796875
16.116808,108.232086,7.720255851745605
16.11681,108.232088,7.85688304901123
16.116812,108.23209,7.995545387268066
16.116814,108.232092,8.136242866516113
16.116816,108.232094,8.282661437988281
16.116818,108.232096,8.43145751953125
16.11682,108.232098,8.580763816833496
16.116822,108.2321,8.730582237243652
16.116824,108.232102,8.880911827087402
16.116826,108.232104,9.031752586364746
16.116828,108.232106,9.18310546875
16.11683,108.232108,9.334968566894531
16.116832,108.23211,9.487343788146973
16.116834,108.232112,9.640620231628418
16.116836,108.232114,9.804279327392578
16.116838,108.232116,9.966462135314941
16.11684,108.232118,10.12717056274414
16.116842,108.23212,10.28640270233154
16.116844,108.232122,10.44415950775146
16.116846,108.232124,10.60044097900391
16.116848,108.232126,10.75524711608887
16.11685,108.232128,10.90857696533203
16.116852,108.23213,11.06043243408203
16.116854,108.232132,11.21081161499023
16.116856,108.232134,11.35971546173096
16.116858,108.232136,11.50688648223877
16.11686,108.232138,11.65148258209229
16.116862,108.23214,11.79417419433594
16.116864,108.232142,11.93496131896973
16.116866,108.232144,12.07384395599365
16.116868,108.232146,12.21082210540771
16.11687,108.232148,12.3458948135376
16.116872,108.23215,12.47906398773193
16.116874,108.232152,12.61032772064209
16.116876,108.232154,12.7396879196167
16.116878,108.232156,12.86195373535156
16.11688,108.232158,12.97980976104736
16.116882,108.23216,13.09740924835205
16.116884,108.232162,13.21475219726562
16.116886,108.232164,13.3318395614624
16.116888,108.232166,13.44867038726807
16.11689,108.232168,13.56524562835693
16.116892,108.23217,13.68156433105469
16.116894,108.232172,13.79762649536133
16.116896,108.232174,13.91343212127686
16.116898,108.232176,14.02898216247559
16.1169,108.232178,14.14427661895752
16.116902,108.23218,14.30513858795166
16.116904,108.232182,14.48031902313232
16.116906,108.232184,14.65692520141602
16.116908,108.232186,14.83495807647705
16.11691,108.232188,15.01441764831543
16.116912,108.23219,15.19530487060547
16.116914,108.232192,15.37761783599854
16.116916,108.232194,15.56135749816895
16.116918,108.232196,15.7465238571167
16.11692,108.232198,15.93317127227783
16.116922,108.2322,16.12171173095703
16.116924,108.232202,16.31180572509766
16.116926,108.232204,16.50345230102539
16.116928,108.232206,16.69665336608887
16.11693,108.232208,16.89140892028809
16.116932,108.23221,17.08771705627441
16.116934,108.232212,17.28557777404785
16.116936,108.232214,17.48499298095703
16.116938,108.232216,17.68596267700195
16.11694,108.232218,17.88848495483398
16.116942,108.23222,18.09256172180176
16.116944,108.232222,18.30868721008301
16.116946,108.232224,18.54728126525879
16.116948,108.232226,18.78536415100098
16.11695,108.232228,19.0229377746582
16.116952,108.23223,19.26000213623047
16.116954,108.232232,19.49655723571777
16.116956,108.232234,19.73260307312012
16.116958,108.232236,19.96813774108887
16.11696,108.232238,20.20316505432129
16.116962,108.23224,20.43768119812012
16.116964,108.232242,20.68395042419434
16.116966,108.232244,20.93551826477051
16.116968,108.232246,21.18601608276367
16.11697,108.232248,21.43544769287109
16.116972,108.23225,21.68380928039551
16.116974,108.232252,21.93110275268555
16.116976,108.232254,22.17733001708984
16.116978,108.232256,22.42248725891113
16.11698,108.232258,22.66657638549805
16.116982,108.23226,22.90959739685059
16.116984,108.232262,23.15155029296875
16.116986,108.232264,23.39243507385254
16.116988,108.232266,23.64956283569336
16.11699,108.232268,23.90666770935059
16.116992,108.23227,24.16086196899414
16.116994,108.232272,24.41214752197266
16.116996,108.232274,24.66052627563477
16.116998,108.232276,24.9059944152832
16.117,108.232278,25.14855575561523
16.117002,108.23228,25.38820838928223
16.117004,108.232282,25.62495231628418
16.117006,108.232284,25.85968208312988
16.117008,108.232286,26.09500122070312
16.11701,108.232288,26.32742118835449
16.117012,108.23229,26.55694389343262
16.117014,108.232292,26.7835693359375
16.117016,108.232294,27.00729560852051
16.117018,108.232296,27.22812271118164
16.11702,108.232298,27.44605445861816
16.117022,108.2323,27.66108703613281
16.117024,108.232302,27.87322044372559
16.117026,108.232304,28.08245658874512
16.117028,108.232306,28.28879547119141
16.11703,108.232308,28.47868347167969
16.117032,108.23231,28.64542961120605
16.117034,108.232312,28.80880546569824
16.117036,108.232314,28.96880912780762
16.117038,108.232316,29.12544059753418
16.11704,108.232318,29.27869987487793
16.117042,108.23232,29.4285888671875
16.117044,108.232322,29.57510566711426
16.117046,108.232324,29.71825218200684
16.117048,108.232326,29.85802459716797
16.11705,108.232328,29.99653053283691
16.117052,108.23233,30.1309700012207
16.117054,108.232332,30.26041793823242
16.117056,108.232334,30.38487815856934
16.117058,108.232336,30.50435066223145
16.11706,108.232338,30.61883163452148
16.117062,108.23234,30.72832679748535
16.117064,108.232342,30.83283042907715
16.117066,108.232344,30.93234634399414
16.117068,108.232346,31.02687454223633
16.11707,108.232348,31.11641311645508
16.117072,108.23235,31.20096206665039
16.117074,108.232352,31.25852394104004
16.117076,108.232354,31.30892372131348
16.117078,108.232356,31.35335731506348
16.11708,108.232358,31.39182662963867
16.117082,108.23236,31.42433166503906
16.117084,108.232362,31.45087242126465
16.117086,108.232364,31.4714469909668
16.117088,108.232366,31.48605728149414
16.11709,108.232368,31.49470520019531
16.117092,108.23237,31.51445388793945
16.117094,108.232372,31.57153701782227
16.117096,108.232374,31.62453651428223
16.117098,108.232376,31.6734561920166
16.1171,108.232378,31.71829223632812
16.117102,108.23238,31.75904846191406
16.117104,108.232382,31.79572105407715
16.117106,108.232384,31.82831382751465
16.117108,108.232386,31.8568229675293
16.11711,108.232388,31.88125038146973
16.117112,108.23239,31.90159797668457
16.117114,108.232392,31.91786193847656
16.117116,108.232394,31.92880630493164
16.117118,108.232396,31.93560409545898
16.11712,108.232398,31.93997001647949
16.117122,108.2324,31.94190216064453
16.117124,108.232402,31.94140243530273
16.117126,108.232404,31.93846893310547
16.117128,108.232406,31.93310165405273
16.11713,108.232408,31.92530250549316
16.117132,108.23241,31.91506958007812
16.117134,108.232412,31.90240287780762
16.117136,108.232414,31.93986701965332
16.117138,108.232416,31.98637199401855
16.11714,108.232418,32.03129196166992
16.117142,108.23242,32.07462692260742
16.117144,108.232422,32.11637496948242
16.117146,108.232424,32.15653991699219
16.117148,108.232426,32.19511795043945
16.11715,108.232428,32.23210906982422
