lat, lon
1792458.37,12035675.488
1792458.37,12035675.488
1792458.37,12035675.488
1792460.224,12035675.488
1792460.224,12035675.488
1792460.224,12035677.342
1792460.224,12035677.342
1792460.224,12035677.342
1792460.224,12035677.342
1792460.224,12035677.342
1792460.224,12035677.342
1792462.078,12035677.342
1792462.078,12035677.342
1792462.078,12035677.342
1792462.078,12035679.196
1792462.078,12035679.196
1792462.078,12035679.196
1792462.078,12035679.196
1792462.078,12035679.196
1792463.932,12035679.196
1792463.932,12035679.196
1792463.932,12035679.196
1792463.932,12035681.05
1792463.932,12035681.05
1792463.932,12035681.05
1792463.932,12035681.05
1792463.932,12035681.05
1792463.932,12035681.05
1792465.786,12035681.05
1792465.786,12035681.05
1792465.786,12035682.904
1792465.786,12035682.904
1792465.786,12035682.904
1792465.786,12035682.904
1792465.786,12035682.904
1792465.786,12035682.904
1792467.64,12035682.904
1792467.64,12035682.904
1792467.64,12035682.904
1792467.64,12035684.758
1792467.64,12035684.758
1792467.64,12035684.758
1792467.64,12035684.758
1792467.64,12035684.758
1792469.494,12035684.758
1792469.494,12035684.758
1792469.494,12035684.758
1792469.494,12035686.612
1792469.494,12035686.612
1792469.494,12035686.612
1792469.494,12035686.612
1792469.494,12035686.612
1792469.494,12035686.612
1792471.348,12035686.612
1792471.348,12035686.612
1792471.348,12035688.466
1792471.348,12035688.466
1792471.348,12035688.466
1792471.348,12035688.466
1792471.348,12035688.466
1792471.348,12035688.466
1792473.202,12035688.466
1792473.202,12035688.466
1792473.202,12035688.466
1792473.202,12035690.32
1792473.202,12035690.32
1792473.202,12035690.32
1792473.202,12035690.32
1792473.202,12035690.32
1792475.056,12035690.32
1792475.056,12035690.32
1792475.056,12035690.32
1792475.056,12035692.174
1792475.056,12035692.174
1792475.056,12035692.174
1792475.056,12035692.174
1792475.056,12035692.174
1792475.056,12035692.174
1792476.91,12035692.174
1792476.91,12035692.174
1792476.91,12035694.028
1792476.91,12035694.028
1792476.91,12035694.028
1792476.91,12035694.028
1792476.91,12035694.028
1792476.91,12035694.028
1792478.764,12035694.028
1792478.764,12035694.028
1792478.764,12035694.028
1792478.764,12035695.882
1792478.764,12035695.882
1792478.764,12035695.882
1792478.764,12035695.882
1792478.764,12035695.882
1792480.618,12035695.882
1792480.618,12035695.882
1792480.618,12035695.882
1792480.618,12035697.736
1792480.618,12035697.736
1792480.618,12035697.736
1792480.618,12035697.736
1792480.618,12035697.736
1792480.618,12035697.736
1792482.472,12035697.736
1792482.472,12035697.736
1792482.472,12035699.59
1792482.472,12035699.59
1792482.472,12035699.59
1792482.472,12035699.59
1792482.472,12035699.59
1792482.472,12035699.59
1792484.326,12035699.59
1792484.326,12035699.59
1792484.326,12035699.59
1792484.326,12035701.444
1792484.326,12035701.444
1792484.326,12035701.444
1792484.326,12035701.444
1792484.326,12035701.444
1792486.18,12035701.444
1792486.18,12035701.444
1792486.18,12035701.444
1792486.18,12035703.298
1792486.18,12035703.298
1792486.18,12035703.298
1792486.18,12035703.298
1792486.18,12035703.298
1792486.18,12035703.298
1792488.034,12035703.298
1792488.034,12035703.298
1792488.034,12035705.152
1792488.034,12035705.152
1792488.034,12035705.152
1792488.034,12035705.152
1792488.034,12035705.152
1792488.034,12035705.152
1792489.888,12035705.152
1792489.888,12035705.152
1792489.888,12035705.152
1792489.888,12035707.006
1792489.888,12035707.006
1792489.888,12035707.006
1792489.888,12035707.006
1792489.888,12035707.006
1792491.742,12035707.006
1792491.742,12035707.006
1792491.742,12035707.006
1792491.742,12035708.86
1792491.742,12035708.86
1792491.742,12035708.86
1792491.742,12035708.86
1792491.742,12035708.86
1792491.742,12035708.86
1792493.596,12035708.86
1792493.596,12035708.86
1792493.596,12035710.714
1792493.596,12035710.714
1792493.596,12035710.714
1792493.596,12035710.714
1792493.596,12035710.714
1792493.596,12035710.714
1792495.45,12035710.714
1792495.45,12035710.714
1792495.45,12035710.714
1792495.45,12035712.568
1792495.45,12035712.568
1792495.45,12035712.568
1792495.45,12035712.568
1792495.45,12035712.568
1792497.304,12035712.568
1792497.304,12035712.568
1792497.304,12035712.568
1792497.304,12035714.422
1792497.304,12035714.422
1792497.304,12035714.422
1792497.304,12035714.422
1792497.304,12035714.422
1792497.304,12035714.422
1792499.158,12035714.422
1792499.158,12035714.422
1792499.158,12035716.276
1792499.158,12035716.276
1792499.158,12035716.276
1792499.158,12035716.276
1792499.158,12035716.276
1792499.158,12035716.276
1792501.012,12035716.276
1792501.012,12035716.276
1792501.012,12035716.276
1792501.012,12035718.13
1792501.012,12035718.13
1792501.012,12035718.13
1792501.012,12035718.13
1792501.012,12035718.13
1792502.866,12035718.13
1792502.866,12035718.13
1792502.866,12035718.13
1792502.866,12035719.984
1792502.866,12035719.984
1792502.866,12035719.984
1792502.866,12035719.984
1792502.866,12035719.984
1792502.866,12035719.984
1792504.72,12035719.984
1792504.72,12035719.984
1792504.72,12035721.838
1792504.72,12035721.838
1792504.72,12035721.838
1792504.72,12035721.838
1792504.72,12035721.838
1792504.72,12035721.838
1792506.574,12035721.838
1792506.574,12035721.838
1792506.574,12035721.838
1792506.574,12035723.692
1792506.574,12035723.692
1792506.574,12035723.692
1792506.574,12035723.692
1792506.574,12035723.692
1792508.428,12035723.692
1792508.428,12035723.692
1792508.428,12035723.692
1792508.428,12035725.546
1792508.428,12035725.546
1792508.428,12035725.546
1792508.428,12035725.546
1792508.428,12035725.546
1792508.428,12035725.546
1792510.282,12035725.546
1792510.282,12035725.546
1792510.282,12035727.4
1792510.282,12035727.4
1792510.282,12035727.4
1792510.282,12035727.4
1792510.282,12035727.4
1792510.282,12035727.4
1792512.136,12035727.4
1792512.136,12035727.4
1792512.136,12035727.4
1792512.136,12035729.254
1792512.136,12035729.254
1792512.136,12035729.254
1792512.136,12035729.254
1792512.136,12035729.254
1792513.99,12035729.254
1792513.99,12035729.254
1792513.99,12035729.254
1792513.99,12035731.108
1792513.99,12035731.108
1792513.99,12035731.108
1792513.99,12035731.108
1792513.99,12035731.108
1792513.99,12035731.108
1792515.844,12035731.108
1792515.844,12035731.108
1792515.844,12035732.962
1792515.844,12035732.962
1792515.844,12035732.962
1792515.844,12035732.962
1792515.844,12035732.962
1792515.844,12035732.962
1792517.698,12035732.962
1792517.698,12035732.962
1792517.698,12035732.962
1792517.698,12035734.816
1792517.698,12035734.816
1792517.698,12035734.816
1792517.698,12035734.816
1792517.698,12035734.816
1792519.552,12035734.816
1792519.552,12035734.816
1792519.552,12035734.816
1792519.552,12035736.67
1792519.552,12035736.67
1792519.552,12035736.67
1792519.552,12035736.67
1792519.552,12035736.67
1792519.552,12035736.67
1792521.406,12035736.67
1792521.406,12035736.67
1792521.406,12035738.524
1792521.406,12035738.524
1792521.406,12035738.524
1792521.406,12035738.524
1792521.406,12035738.524
1792521.406,12035738.524
1792523.26,12035738.524
1792523.26,12035738.524
1792523.26,12035738.524
1792523.26,12035740.378
1792523.26,12035740.378
1792523.26,12035740.378
1792523.26,12035740.378
1792523.26,12035740.378
1792525.114,12035740.378
1792525.114,12035740.378
1792525.114,12035740.378
1792525.114,12035742.232
1792525.114,12035742.232
1792525.114,12035742.232
1792525.114,12035742.232
1792525.114,12035742.232
1792525.114,12035742.232
1792526.968,12035742.232
1792526.968,12035742.232
1792526.968,12035744.086
1792526.968,12035744.086
1792526.968,12035744.086
1792526.968,12035744.086
1792526.968,12035744.086
1792526.968,12035744.086
1792528.822,12035744.086
1792528.822,12035744.086
1792528.822,12035744.086
1792528.822,12035745.94
1792528.822,12035745.94
1792528.822,12035745.94
1792528.822,12035745.94
1792528.822,12035745.94
1792530.676,12035745.94
1792530.676,12035745.94
1792530.676,12035745.94
1792530.676,12035747.794
1792530.676,12035747.794
1792530.676,12035747.794
1792530.676,12035747.794
1792530.676,12035747.794
1792530.676,12035747.794
1792532.53,12035747.794
1792532.53,12035747.794
1792532.53,12035749.648
1792532.53,12035749.648
1792532.53,12035749.648
1792532.53,12035749.648
1792532.53,12035749.648
1792532.53,12035749.648
1792534.384,12035749.648
1792534.384,12035749.648
1792534.384,12035749.648
1792534.384,12035751.502
1792534.384,12035751.502
1792534.384,12035751.502
1792534.384,12035751.502
1792534.384,12035751.502
1792536.238,12035751.502
1792536.238,12035751.502
1792536.238,12035751.502
1792536.238,12035753.356
1792536.238,12035753.356
1792536.238,12035753.356
1792536.238,12035753.356
1792536.238,12035753.356
1792536.238,12035753.356
1792538.092,12035753.356
1792538.092,12035753.356
1792538.092,12035755.21
1792538.092,12035755.21
1792538.092,12035755.21
1792538.092,12035755.21
1792538.092,12035755.21
1792538.092,12035755.21
1792539.946,12035755.21
1792539.946,12035755.21
1792539.946,12035755.21
1792539.946,12035757.064
1792539.946,12035757.064
1792539.946,12035757.064
1792539.946,12035757.064
1792539.946,12035757.064
1792541.8,12035757.064
1792541.8,12035757.064
1792541.8,12035757.064
1792541.8,12035758.918
1792541.8,12035758.918
1792541.8,12035758.918
1792541.8,12035758.918
1792541.8,12035758.918
1792541.8,12035758.918
1792543.654,12035758.918
1792543.654,12035758.918
1792543.654,12035760.772
1792543.654,12035760.772
1792543.654,12035760.772
1792543.654,12035760.772
1792543.654,12035760.772
1792543.654,12035760.772
1792545.508,12035760.772
1792545.508,12035760.772
1792545.508,12035760.772
1792545.508,12035762.626
1792545.508,12035762.626
1792545.508,12035762.626
1792545.508,12035762.626
1792545.508,12035762.626
1792547.362,12035762.626
1792547.362,12035762.626
1792547.362,12035762.626
1792547.362,12035764.48
1792547.362,12035764.48
1792547.362,12035764.48
1792547.362,12035764.48
1792547.362,12035764.48
1792547.362,12035764.48
1792549.216,12035764.48
1792549.216,12035764.48
1792549.216,12035766.334
1792549.216,12035766.334
1792549.216,12035766.334
1792549.216,12035766.334
1792549.216,12035766.334
1792549.216,12035766.334
1792551.07,12035766.334
1792551.07,12035766.334
1792551.07,12035766.334
1792551.07,12035768.188
1792551.07,12035768.188
1792551.07,12035768.188
1792551.07,12035768.188
1792551.07,12035768.188
1792552.924,12035768.188
1792552.924,12035768.188
1792552.924,12035768.188
1792552.924,12035770.042
1792552.924,12035770.042
1792552.924,12035770.042
1792552.924,12035770.042
1792552.924,12035770.042
1792552.924,12035770.042
1792554.778,12035770.042
1792554.778,12035770.042
1792554.778,12035771.896
1792554.778,12035771.896
1792554.778,12035771.896
1792554.778,12035771.896
1792554.778,12035771.896
1792554.778,12035771.896
1792556.632,12035771.896
1792556.632,12035771.896
1792556.632,12035771.896
1792556.632,12035773.75
1792556.632,12035773.75
1792556.632,12035773.75
1792556.632,12035773.75
1792556.632,12035773.75
1792558.486,12035773.75
1792558.486,12035773.75
1792558.486,12035773.75
1792558.486,12035775.604
1792558.486,12035775.604
1792558.486,12035775.604
1792558.486,12035775.604
1792558.486,12035775.604
1792558.486,12035775.604
1792560.34,12035775.604
1792560.34,12035775.604
1792560.34,12035777.458
1792560.34,12035777.458
1792560.34,12035777.458
1792560.34,12035777.458
1792560.34,12035777.458
1792560.34,12035777.458
1792562.194,12035777.458
1792562.194,12035777.458
1792562.194,12035777.458
1792562.194,12035779.312
1792562.194,12035779.312
1792562.194,12035779.312
1792562.194,12035779.312
1792562.194,12035779.312
1792564.048,12035779.312
1792564.048,12035779.312
1792564.048,12035779.312
1792564.048,12035781.166
1792564.048,12035781.166
1792564.048,12035781.166
1792564.048,12035781.166
1792564.048,12035781.166
1792564.048,12035781.166
1792565.902,12035781.166
1792565.902,12035781.166
1792565.902,12035783.02
1792565.902,12035783.02
1792565.902,12035783.02
1792565.902,12035783.02
1792565.902,12035783.02
1792565.902,12035783.02
1792567.756,12035783.02
1792567.756,12035783.02
1792567.756,12035783.02
1792567.756,12035784.874
1792567.756,12035784.874
1792567.756,12035784.874
1792567.756,12035784.874
1792567.756,12035784.874
1792569.61,12035784.874
1792569.61,12035784.874
1792569.61,12035784.874
1792569.61,12035786.728
1792569.61,12035786.728
1792569.61,12035786.728
1792569.61,12035786.728
1792569.61,12035786.728
1792569.61,12035786.728
1792571.464,12035786.728
1792571.464,12035786.728
1792571.464,12035788.582
1792571.464,12035788.582
1792571.464,12035788.582
1792571.464,12035788.582
1792571.464,12035788.582
1792571.464,12035788.582
1792573.318,12035788.582
1792573.318,12035788.582
1792573.318,12035788.582
1792573.318,12035790.436
1792573.318,12035790.436
1792573.318,12035790.436
1792573.318,12035790.436
1792573.318,12035790.436
1792575.172,12035790.436
1792575.172,12035790.436
1792575.172,12035790.436
1792575.172,12035792.29
1792575.172,12035792.29
1792575.172,12035792.29
1792575.172,12035792.29
1792575.172,12035792.29
1792575.172,12035792.29
1792577.026,12035792.29
1792577.026,12035792.29
1792577.026,12035794.144
1792577.026,12035794.144
1792577.026,12035794.144
1792577.026,12035794.144
1792577.026,12035794.144
1792577.026,12035794.144
1792578.88,12035794.144
1792578.88,12035794.144
1792578.88,12035794.144
1792578.88,12035795.998
1792578.88,12035795.998
1792578.88,12035795.998
1792578.88,12035795.998
1792578.88,12035795.998
1792580.734,12035795.998
1792580.734,12035795.998
1792580.734,12035795.998
1792580.734,12035797.852
1792580.734,12035797.852
1792580.734,12035797.852
1792580.734,12035797.852
1792580.734,12035797.852
1792580.734,12035797.852
1792582.588,12035797.852
1792582.588,12035797.852
1792582.588,12035799.706
1792582.588,12035799.706
1792582.588,12035799.706
1792582.588,12035799.706
1792582.588,12035799.706
1792582.588,12035799.706
1792584.442,12035799.706
1792584.442,12035799.706
1792584.442,12035799.706
1792584.442,12035801.56
1792584.442,12035801.56
1792584.442,12035801.56
1792584.442,12035801.56
1792584.442,12035801.56
1792586.296,12035801.56
1792586.296,12035801.56
1792586.296,12035801.56
1792586.296,12035803.414
1792586.296,12035803.414
1792586.296,12035803.414
1792586.296,12035803.414
1792586.296,12035803.414
1792586.296,12035803.414
1792588.15,12035803.414
1792588.15,12035803.414
1792588.15,12035805.268
1792588.15,12035805.268
1792588.15,12035805.268
1792588.15,12035805.268
1792588.15,12035805.268
1792588.15,12035805.268
1792590.004,12035805.268
1792590.004,12035805.268
1792590.004,12035805.268
1792590.004,12035807.122
1792590.004,12035807.122
1792590.004,12035807.122
1792590.004,12035807.122
1792590.004,12035807.122
1792591.858,12035807.122
1792591.858,12035807.122
1792591.858,12035807.122
1792591.858,12035808.976
1792591.858,12035808.976
1792591.858,12035808.976
1792591.858,12035808.976
1792591.858,12035808.976
1792591.858,12035808.976
1792593.712,12035808.976
1792593.712,12035808.976
1792593.712,12035810.83
1792593.712,12035810.83
1792593.712,12035810.83
1792593.712,12035810.83
1792593.712,12035810.83
1792593.712,12035810.83
1792595.566,12035810.83
1792595.566,12035810.83
1792595.566,12035810.83
1792595.566,12035812.684
1792595.566,12035812.684
1792595.566,12035812.684
1792595.566,12035812.684
1792595.566,12035812.684
1792597.42,12035812.684
1792597.42,12035812.684
1792597.42,12035812.684
1792597.42,12035814.538
1792597.42,12035814.538
1792597.42,12035814.538
1792597.42,12035814.538
1792597.42,12035814.538
1792597.42,12035814.538
1792599.274,12035814.538
1792599.274,12035814.538
1792599.274,12035816.392
1792599.274,12035816.392
1792599.274,12035816.392
1792599.274,12035816.392
1792599.274,12035816.392
1792599.274,12035816.392
1792601.128,12035816.392
1792601.128,12035816.392
1792601.128,12035816.392
1792601.128,12035818.246
1792601.128,12035818.246
1792601.128,12035818.246
1792601.128,12035818.246
1792601.128,12035818.246
1792602.982,12035818.246
1792602.982,12035818.246
1792602.982,12035818.246
1792602.982,12035820.1
1792602.982,12035820.1
1792602.982,12035820.1
1792602.982,12035820.1
1792602.982,12035820.1
1792602.982,12035820.1
1792604.836,12035820.1
1792604.836,12035820.1
1792604.836,12035821.954
1792604.836,12035821.954
1792604.836,12035821.954
1792604.836,12035821.954
1792604.836,12035821.954
1792604.836,12035821.954
1792606.69,12035821.954
1792606.69,12035821.954
1792606.69,12035821.954
1792606.69,12035823.808
1792606.69,12035823.808
1792606.69,12035823.808
1792606.69,12035823.808
1792606.69,12035823.808
1792608.544,12035823.808
1792608.544,12035823.808
1792608.544,12035823.808
1792608.544,12035825.662
1792608.544,12035825.662
1792608.544,12035825.662
1792608.544,12035825.662
1792608.544,12035825.662
1792608.544,12035825.662
1792610.398,12035825.662
1792610.398,12035825.662
1792610.398,12035827.516
1792610.398,12035827.516
1792610.398,12035827.516
1792610.398,12035827.516
1792610.398,12035827.516
1792610.398,12035827.516
1792612.252,12035827.516
1792612.252,12035827.516
1792612.252,12035827.516
1792612.252,12035829.37
1792612.252,12035829.37
1792612.252,12035829.37
1792612.252,12035829.37
1792612.252,12035829.37
1792614.106,12035829.37
1792614.106,12035829.37
1792614.106,12035829.37
1792614.106,12035831.224
1792614.106,12035831.224
1792614.106,12035831.224
1792614.106,12035831.224
1792614.106,12035831.224
1792614.106,12035831.224
1792615.96,12035831.224
1792615.96,12035831.224
1792615.96,12035833.078
1792615.96,12035833.078
1792615.96,12035833.078
1792615.96,12035833.078
1792615.96,12035833.078
1792615.96,12035833.078
1792617.814,12035833.078
1792617.814,12035833.078
1792617.814,12035833.078
1792617.814,12035834.932
1792617.814,12035834.932
1792617.814,12035834.932
1792617.814,12035834.932
1792617.814,12035834.932
1792619.668,12035834.932
1792619.668,12035834.932
1792619.668,12035834.932
1792619.668,12035836.786
1792619.668,12035836.786
1792619.668,12035836.786
1792619.668,12035836.786
1792619.668,12035836.786
1792619.668,12035836.786
1792621.522,12035836.786
1792621.522,12035836.786
1792621.522,12035838.64
1792621.522,12035838.64
1792621.522,12035838.64
1792621.522,12035838.64
1792621.522,12035838.64
1792621.522,12035838.64
1792623.376,12035838.64
1792623.376,12035838.64
1792623.376,12035838.64
1792623.376,12035840.494
1792623.376,12035840.494
1792623.376,12035840.494
1792623.376,12035840.494
1792623.376,12035840.494
1792625.23,12035840.494
1792625.23,12035840.494
1792625.23,12035840.494
1792625.23,12035842.348
1792625.23,12035842.348
1792625.23,12035842.348
1792625.23,12035842.348
1792625.23,12035842.348
1792625.23,12035842.348
1792627.084,12035842.348
1792627.084,12035842.348
1792627.084,12035844.202
1792627.084,12035844.202
1792627.084,12035844.202
1792627.084,12035844.202
1792627.084,12035844.202
1792627.084,12035844.202
1792628.938,12035844.202
1792628.938,12035844.202
1792628.938,12035844.202
1792628.938,12035846.056
1792628.938,12035846.056
1792628.938,12035846.056
1792628.938,12035846.056
1792628.938,12035846.056
1792630.792,12035846.056
1792630.792,12035846.056
1792630.792,12035846.056
1792630.792,12035847.91
1792630.792,12035847.91
1792630.792,12035847.91
1792630.792,12035847.91
1792630.792,12035847.91
1792630.792,12035847.91
1792632.646,12035847.91
1792632.646,12035847.91
1792632.646,12035849.764
1792632.646,12035849.764
1792632.646,12035849.764
1792632.646,12035849.764
1792632.646,12035849.764
1792632.646,12035849.764
1792634.5,12035849.764
1792634.5,12035849.764
1792634.5,12035849.764
1792634.5,12035851.618
1792634.5,12035851.618
1792634.5,12035851.618
1792634.5,12035851.618
1792634.5,12035851.618
1792636.354,12035851.618
1792636.354,12035851.618
1792636.354,12035851.618
1792636.354,12035853.472
1792636.354,12035853.472
1792636.354,12035853.472
1792636.354,12035853.472
1792636.354,12035853.472
1792636.354,12035853.472
1792638.208,12035853.472
1792638.208,12035853.472
1792638.208,12035855.326
1792638.208,12035855.326
1792638.208,12035855.326
1792638.208,12035855.326
1792638.208,12035855.326
1792638.208,12035855.326
1792640.062,12035855.326
1792640.062,12035855.326
1792640.062,12035855.326
1792640.062,12035857.18
1792640.062,12035857.18
1792640.062,12035857.18
1792640.062,12035857.18
1792640.062,12035857.18
1792641.916,12035857.18
1792641.916,12035857.18
1792641.916,12035857.18
1792641.916,12035859.034
1792641.916,12035859.034
1792641.916,12035859.034
1792641.916,12035859.034
1792641.916,12035859.034
1792641.916,12035859.034
1792643.77,12035859.034
1792643.77,12035859.034
1792643.77,12035860.888
1792643.77,12035860.888
1792643.77,12035860.888
1792643.77,12035860.888
1792643.77,12035860.888
1792643.77,12035860.888
1792645.624,12035860.888
1792645.624,12035860.888
1792645.624,12035860.888
1792645.624,12035862.742
1792645.624,12035862.742
1792645.624,12035862.742
1792645.624,12035862.742
1792645.624,12035862.742
1792647.478,12035862.742
1792647.478,12035862.742
1792647.478,12035862.742
1792647.478,12035864.596
1792647.478,12035864.596
1792647.478,12035864.596
1792647.478,12035864.596
1792647.478,12035864.596
1792647.478,12035864.596
1792649.332,12035864.596
1792649.332,12035864.596
1792649.332,12035866.45
1792649.332,12035866.45
1792649.332,12035866.45
1792649.332,12035866.45
1792649.332,12035866.45
1792649.332,12035866.45
1792651.186,12035866.45
1792651.186,12035866.45
1792651.186,12035866.45
1792651.186,12035868.304
1792651.186,12035868.304
1792651.186,12035868.304
1792651.186,12035868.304
1792651.186,12035868.304
1792653.04,12035868.304
1792653.04,12035868.304
1792653.04,12035868.304
1792653.04,12035870.158
1792653.04,12035870.158
1792653.04,12035870.158
1792653.04,12035870.158
1792653.04,12035870.158
1792653.04,12035870.158
1792654.894,12035870.158
1792654.894,12035870.158
1792654.894,12035872.012
1792654.894,12035872.012
1792654.894,12035872.012
1792654.894,12035872.012
1792654.894,12035872.012
1792654.894,12035872.012
1792656.748,12035872.012
1792656.748,12035872.012
1792656.748,12035872.012
1792656.748,12035873.866
1792656.748,12035873.866
1792656.748,12035873.866
1792656.748,12035873.866
1792656.748,12035873.866
1792658.602,12035873.866
1792658.602,12035873.866
1792658.602,12035873.866
1792658.602,12035875.72
1792658.602,12035875.72
1792658.602,12035875.72
1792658.602,12035875.72
1792658.602,12035875.72
1792658.602,12035875.72
1792660.456,12035875.72
1792660.456,12035875.72
1792660.456,12035877.574
1792660.456,12035877.574
1792660.456,12035877.574
1792660.456,12035877.574
1792660.456,12035877.574
1792660.456,12035877.574
1792662.31,12035877.574
1792662.31,12035877.574
1792662.31,12035877.574
1792662.31,12035879.428
1792662.31,12035879.428
1792662.31,12035879.428
1792662.31,12035879.428
1792662.31,12035879.428
1792664.164,12035879.428
1792664.164,12035879.428
1792664.164,12035879.428
1792664.164,12035881.282
1792664.164,12035881.282
1792664.164,12035881.282
1792664.164,12035881.282
1792664.164,12035881.282
1792664.164,12035881.282
1792666.018,12035881.282
1792666.018,12035881.282
1792666.018,12035883.136
1792666.018,12035883.136
1792666.018,12035883.136
1792666.018,12035883.136
1792666.018,12035883.136
1792666.018,12035883.136
1792667.872,12035883.136
1792667.872,12035883.136
1792667.872,12035883.136
1792667.872,12035884.99
1792667.872,12035884.99
1792667.872,12035884.99
1792667.872,12035884.99
1792667.872,12035884.99
1792669.726,12035884.99
1792669.726,12035884.99
1792669.726,12035884.99
1792669.726,12035886.844
1792669.726,12035886.844
1792669.726,12035886.844
1792669.726,12035886.844
1792669.726,12035886.844
1792669.726,12035886.844
1792671.58,12035886.844
1792671.58,12035886.844
1792671.58,12035888.698
1792671.58,12035888.698
1792671.58,12035888.698
1792671.58,12035888.698
1792671.58,12035888.698
1792671.58,12035888.698
1792673.434,12035888.698
1792673.434,12035888.698
1792673.434,12035888.698
1792673.434,12035890.552
1792673.434,12035890.552
1792673.434,12035890.552
1792673.434,12035890.552
1792673.434,12035890.552
1792675.288,12035890.552
1792675.288,12035890.552
1792675.288,12035890.552
1792675.288,12035892.406
1792675.288,12035892.406
1792675.288,12035892.406
1792675.288,12035892.406
1792675.288,12035892.406
1792675.288,12035892.406
1792677.142,12035892.406
1792677.142,12035892.406
1792677.142,12035894.26
1792677.142,12035894.26
1792677.142,12035894.26
1792677.142,12035894.26
1792677.142,12035894.26
1792677.142,12035894.26
1792678.996,12035894.26
1792678.996,12035894.26
1792678.996,12035894.26
1792678.996,12035896.114
1792678.996,12035896.114
1792678.996,12035896.114
1792678.996,12035896.114
1792678.996,12035896.114
1792680.85,12035896.114
1792680.85,12035896.114
1792680.85,12035896.114
1792680.85,12035897.968
1792680.85,12035897.968
1792680.85,12035897.968
1792680.85,12035897.968
1792680.85,12035897.968
1792680.85,12035897.968
1792682.704,12035897.968
1792682.704,12035897.968
1792682.704,12035899.822
1792682.704,12035899.822
1792682.704,12035899.822
1792682.704,12035899.822
1792682.704,12035899.822
1792682.704,12035899.822
1792684.558,12035899.822
1792684.558,12035899.822
1792684.558,12035899.822
1792684.558,12035901.676
1792684.558,12035901.676
1792684.558,12035901.676
1792684.558,12035901.676
1792684.558,12035901.676
1792686.412,12035901.676
1792686.412,12035901.676
1792686.412,12035901.676
1792686.412,12035903.53
1792686.412,12035903.53
1792686.412,12035903.53
1792686.412,12035903.53
1792686.412,12035903.53
1792686.412,12035903.53
1792688.266,12035903.53
1792688.266,12035903.53
1792688.266,12035905.384
1792688.266,12035905.384
1792688.266,12035905.384
1792688.266,12035905.384
1792688.266,12035905.384
1792688.266,12035905.384
1792690.12,12035905.384
1792690.12,12035905.384
1792690.12,12035905.384
1792690.12,12035907.238
1792690.12,12035907.238
1792690.12,12035907.238
1792690.12,12035907.238
1792690.12,12035907.238
1792691.974,12035907.238
1792691.974,12035907.238
1792691.974,12035907.238
1792691.974,12035909.092
1792691.974,12035909.092
1792691.974,12035909.092
1792691.974,12035909.092
1792691.974,12035909.092
1792691.974,12035909.092
1792693.828,12035909.092
1792693.828,12035909.092
1792693.828,12035910.946
1792693.828,12035910.946
1792693.828,12035910.946
1792693.828,12035910.946
1792693.828,12035910.946
1792693.828,12035910.946
1792695.682,12035910.946
1792695.682,12035910.946
1792695.682,12035910.946
1792695.682,12035912.8
1792695.682,12035912.8
1792695.682,12035912.8
1792695.682,12035912.8
1792695.682,12035912.8
1792697.536,12035912.8
1792697.536,12035912.8
1792697.536,12035912.8
1792697.536,12035914.654
1792697.536,12035914.654
1792697.536,12035914.654
1792697.536,12035914.654
1792697.536,12035914.654
1792697.536,12035914.654
1792699.39,12035914.654
1792699.39,12035914.654
1792699.39,12035916.508
1792699.39,12035916.508
1792699.39,12035916.508
1792699.39,12035916.508
1792699.39,12035916.508
1792699.39,12035916.508
1792701.244,12035916.508
1792701.244,12035916.508
1792701.244,12035916.508
1792701.244,12035918.362
1792701.244,12035918.362
1792701.244,12035918.362
1792701.244,12035918.362
1792701.244,12035918.362
1792703.098,12035918.362
1792703.098,12035918.362
1792703.098,12035918.362
1792703.098,12035920.216
1792703.098,12035920.216
1792703.098,12035920.216
1792703.098,12035920.216
1792703.098,12035920.216
1792703.098,12035920.216
1792704.952,12035920.216
1792704.952,12035920.216
1792704.952,12035922.07
1792704.952,12035922.07
1792704.952,12035922.07
1792704.952,12035922.07
1792704.952,12035922.07
1792704.952,12035922.07
1792706.806,12035922.07
1792706.806,12035922.07
1792706.806,12035922.07
1792706.806,12035923.924
1792706.806,12035923.924
1792706.806,12035923.924
1792706.806,12035923.924
1792706.806,12035923.924
1792708.66,12035923.924
1792708.66,12035923.924
1792708.66,12035923.924
1792708.66,12035925.778
1792708.66,12035925.778
1792708.66,12035925.778
1792708.66,12035925.778
1792708.66,12035925.778
1792708.66,12035925.778
1792710.514,12035925.778
1792710.514,12035925.778
1792710.514,12035927.632
1792710.514,12035927.632
1792710.514,12035927.632
1792710.514,12035927.632
1792710.514,12035927.632
1792710.514,12035927.632
1792712.368,12035927.632
1792712.368,12035927.632
1792712.368,12035927.632
1792712.368,12035929.486
1792712.368,12035929.486
1792712.368,12035929.486
1792712.368,12035929.486
1792712.368,12035929.486
1792714.222,12035929.486
1792714.222,12035929.486
1792714.222,12035929.486
1792714.222,12035931.34
1792714.222,12035931.34
1792714.222,12035931.34
1792714.222,12035931.34
1792714.222,12035931.34
1792714.222,12035931.34
1792716.076,12035931.34
1792716.076,12035931.34
1792716.076,12035933.194
1792716.076,12035933.194
1792716.076,12035933.194
1792716.076,12035933.194
1792716.076,12035933.194
1792716.076,12035933.194
1792717.93,12035933.194
1792717.93,12035933.194
1792717.93,12035933.194
1792717.93,12035935.048
1792717.93,12035935.048
